,DEPTH,DT,GR,NPHI,PEF,RHOB,WELL
72567,2863.4,67.29,2.644,0.119,8.579,2.501,15/9-F-11 A
72568,2863.5,67.308,2.393,0.117,8.582,2.505,15/9-F-11 A
72569,2863.6,67.373,2.631,0.115,8.563,2.51,15/9-F-11 A
72570,2863.7,67.499,2.8,0.114,8.519,2.514,15/9-F-11 A
72571,2863.8,67.581,2.69,0.117,8.461,2.516,15/9-F-11 A
72572,2863.9,67.621,2.587,0.114,8.403,2.516,15/9-F-11 A
72573,2864.0,67.47,2.935,0.116,8.346,2.515,15/9-F-11 A
72574,2864.1,67.351,3.465,0.113,8.297,2.512,15/9-F-11 A
72575,2864.2,67.27,2.919,0.118,8.277,2.506,15/9-F-11 A
72576,2864.3,67.23,2.658,0.121,8.311,2.499,15/9-F-11 A
72577,2864.4,67.27,2.397,0.124,8.346,2.492,15/9-F-11 A
72578,2864.5,67.417,2.29,0.125,8.405,2.488,15/9-F-11 A
72579,2864.6,67.349,2.729,0.124,8.464,2.488,15/9-F-11 A
72580,2864.7,67.247,2.724,0.12,8.523,2.488,15/9-F-11 A
72581,2864.8,67.13,2.42,0.115,8.58,2.489,15/9-F-11 A
72582,2864.9,67.018,2.525,0.111,8.632,2.489,15/9-F-11 A
72583,2865.0,66.91,2.384,0.107,8.683,2.489,15/9-F-11 A
72584,2865.1,66.808,2.309,0.106,8.732,2.49,15/9-F-11 A
72585,2865.2,66.659,2.443,0.105,8.764,2.492,15/9-F-11 A
72586,2865.3,66.485,2.797,0.105,8.716,2.538,15/9-F-11 A
72587,2865.4,66.282,2.404,0.105,8.576,2.538,15/9-F-11 A
72588,2865.5,66.091,2.512,0.105,8.508,2.538,15/9-F-11 A
72589,2865.6,65.921,2.543,0.103,8.478,2.538,15/9-F-11 A
72590,2865.7,65.809,2.579,0.102,8.481,2.539,15/9-F-11 A
72591,2865.8,65.879,2.229,0.102,8.513,2.541,15/9-F-11 A
72592,2865.9,66.019,2.226,0.103,8.54,2.542,15/9-F-11 A
72593,2866.0,66.132,2.498,0.106,8.531,2.542,15/9-F-11 A
72594,2866.1,66.246,2.811,0.109,8.488,2.541,15/9-F-11 A
72595,2866.2,66.351,3.003,0.112,8.438,2.537,15/9-F-11 A
72596,2866.3,66.394,2.82,0.113,8.418,2.531,15/9-F-11 A
72597,2866.4,66.448,2.944,0.112,8.442,2.525,15/9-F-11 A
72598,2866.5,66.518,2.211,0.11,8.509,2.521,15/9-F-11 A
72599,2866.6,66.7,1.668,0.109,8.59,2.522,15/9-F-11 A
72600,2866.7,66.952,1.785,0.109,8.637,2.523,15/9-F-11 A
72601,2866.8,67.268,1.784,0.111,8.624,2.525,15/9-F-11 A
72602,2866.9,67.769,2.608,0.113,8.564,2.525,15/9-F-11 A
72603,2867.0,68.207,2.851,0.118,8.502,2.523,15/9-F-11 A
72604,2867.1,68.586,3.145,0.122,8.461,2.516,15/9-F-11 A
72605,2867.2,68.989,3.091,0.126,8.449,2.504,15/9-F-11 A
72606,2867.3,69.301,3.014,0.128,8.448,2.492,15/9-F-11 A
72607,2867.4,69.506,2.776,0.128,8.453,2.484,15/9-F-11 A
72608,2867.5,69.694,2.892,0.128,8.47,2.478,15/9-F-11 A
72609,2867.6,69.801,2.916,0.127,8.492,2.475,15/9-F-11 A
72610,2867.7,69.795,2.518,0.126,8.498,2.475,15/9-F-11 A
72611,2867.8,69.727,2.78,0.128,8.474,2.477,15/9-F-11 A
72612,2867.9,69.623,2.279,0.122,8.451,2.481,15/9-F-11 A
72613,2868.0,69.469,2.431,0.119,8.458,2.486,15/9-F-11 A
72614,2868.1,69.506,2.683,0.118,8.476,2.491,15/9-F-11 A
72615,2868.2,69.564,2.608,0.118,8.476,2.498,15/9-F-11 A
72616,2868.3,69.592,3.312,0.121,8.445,2.504,15/9-F-11 A
72617,2868.4,69.573,3.195,0.126,8.415,2.506,15/9-F-11 A
72618,2868.5,69.515,3.451,0.131,8.424,2.502,15/9-F-11 A
72619,2868.6,69.385,3.807,0.131,8.47,2.495,15/9-F-11 A
72620,2868.7,69.301,3.82,0.127,8.514,2.49,15/9-F-11 A
72621,2868.8,69.254,4.032,0.124,8.519,2.491,15/9-F-11 A
72622,2868.9,69.275,3.191,0.124,8.492,2.499,15/9-F-11 A
72623,2869.0,69.23,3.252,0.119,8.467,2.509,15/9-F-11 A
72624,2869.1,69.138,3.464,0.118,8.453,2.516,15/9-F-11 A
72625,2869.2,68.962,3.053,0.117,8.443,2.519,15/9-F-11 A
72626,2869.3,68.65,3.158,0.117,8.415,2.518,15/9-F-11 A
72627,2869.4,68.258,3.633,0.117,8.374,2.513,15/9-F-11 A
72628,2869.5,67.811,3.337,0.114,8.343,2.508,15/9-F-11 A
72629,2869.6,67.454,3.672,0.109,8.334,2.503,15/9-F-11 A
72630,2869.7,67.166,3.94,0.104,8.347,2.502,15/9-F-11 A
72631,2869.8,66.986,3.87,0.096,8.346,2.507,15/9-F-11 A
72632,2869.9,66.874,3.542,0.089,8.305,2.519,15/9-F-11 A
72633,2870.0,66.822,3.026,0.087,8.234,2.532,15/9-F-11 A
72634,2870.1,66.936,2.812,0.089,8.176,2.542,15/9-F-11 A
72635,2870.2,66.955,2.493,0.093,8.181,2.545,15/9-F-11 A
72636,2870.3,66.883,2.704,0.095,8.243,2.543,15/9-F-11 A
72637,2870.4,66.993,3.351,0.099,8.325,2.538,15/9-F-11 A
72638,2870.5,67.054,3.877,0.101,8.396,2.535,15/9-F-11 A
72639,2870.6,67.053,4.444,0.101,8.433,2.534,15/9-F-11 A
72640,2870.7,67.057,3.904,0.099,8.448,2.535,15/9-F-11 A
72641,2870.8,67.019,3.727,0.097,8.455,2.538,15/9-F-11 A
72642,2870.9,66.923,3.12,0.096,8.457,2.542,15/9-F-11 A
72643,2871.0,66.6,3.188,0.094,8.45,2.545,15/9-F-11 A
72644,2871.1,66.184,2.891,0.094,8.436,2.549,15/9-F-11 A
72645,2871.2,65.656,2.49,0.091,8.439,2.552,15/9-F-11 A
72646,2871.3,64.96,2.404,0.085,8.468,2.554,15/9-F-11 A
72647,2871.4,64.32,2.208,0.084,8.505,2.553,15/9-F-11 A
72648,2871.5,63.867,2.448,0.082,8.504,2.552,15/9-F-11 A
72649,2871.6,63.543,2.477,0.084,8.444,2.554,15/9-F-11 A
72650,2871.7,63.247,2.494,0.081,8.359,2.559,15/9-F-11 A
72651,2871.8,62.939,2.99,0.077,8.296,2.568,15/9-F-11 A
72652,2871.9,62.705,2.518,0.072,8.284,2.578,15/9-F-11 A
72653,2872.0,62.494,2.621,0.067,8.315,2.585,15/9-F-11 A
72654,2872.1,62.279,3.195,0.063,8.367,2.59,15/9-F-11 A
72655,2872.2,61.891,3.768,0.06,8.419,2.594,15/9-F-11 A
72656,2872.3,61.415,3.625,0.057,8.454,2.597,15/9-F-11 A
72657,2872.4,60.879,3.812,0.055,8.455,2.6,15/9-F-11 A
72658,2872.5,60.368,3.477,0.053,8.417,2.603,15/9-F-11 A
72659,2872.6,59.874,2.855,0.051,8.355,2.606,15/9-F-11 A
72660,2872.7,59.415,2.119,0.048,8.292,2.61,15/9-F-11 A
72661,2872.8,58.86,1.817,0.05,8.244,2.617,15/9-F-11 A
72662,2872.9,58.241,2.239,0.044,8.234,2.625,15/9-F-11 A
72663,2873.0,57.601,3.177,0.04,8.285,2.632,15/9-F-11 A
72664,2873.1,56.868,3.217,0.036,8.403,2.64,15/9-F-11 A
72665,2873.2,56.067,3.281,0.028,8.551,2.65,15/9-F-11 A
72666,2873.3,55.511,2.943,0.023,8.681,2.662,15/9-F-11 A
72667,2873.4,54.975,2.048,0.019,8.752,2.673,15/9-F-11 A
72668,2873.5,54.46,1.732,0.015,8.751,2.683,15/9-F-11 A
72669,2873.6,54.141,1.445,0.012,8.706,2.691,15/9-F-11 A
72670,2873.7,53.885,1.567,0.011,8.66,2.697,15/9-F-11 A
72671,2873.8,53.699,1.968,0.013,8.631,2.698,15/9-F-11 A
72672,2873.9,53.72,2.915,0.012,8.617,2.695,15/9-F-11 A
72673,2874.0,53.713,3.348,0.01,8.601,2.69,15/9-F-11 A
72674,2874.1,53.645,3.363,0.012,8.587,2.685,15/9-F-11 A
72675,2874.2,53.558,2.924,0.01,8.583,2.683,15/9-F-11 A
72676,2874.3,53.437,2.351,0.012,8.589,2.684,15/9-F-11 A
72677,2874.4,53.257,2.618,0.012,8.589,2.684,15/9-F-11 A
72678,2874.5,53.191,2.405,0.013,8.561,2.684,15/9-F-11 A
72679,2874.6,53.165,2.356,0.013,8.513,2.683,15/9-F-11 A
72680,2874.7,53.179,2.336,0.013,8.487,2.682,15/9-F-11 A
72681,2874.8,53.222,2.364,0.014,8.508,2.678,15/9-F-11 A
72682,2874.9,53.264,2.223,0.016,8.552,2.674,15/9-F-11 A
72683,2875.0,53.279,2.088,0.017,8.568,2.67,15/9-F-11 A
72684,2875.1,53.343,2.723,0.019,8.538,2.668,15/9-F-11 A
72685,2875.2,53.419,2.42,0.02,8.522,2.668,15/9-F-11 A
72686,2875.3,53.48,2.308,0.022,8.545,2.666,15/9-F-11 A
72687,2875.4,53.568,2.424,0.025,8.575,2.661,15/9-F-11 A
72688,2875.5,53.685,1.691,0.029,8.576,2.654,15/9-F-11 A
72689,2875.6,53.876,1.804,0.034,8.541,2.646,15/9-F-11 A
72690,2875.7,54.133,1.94,0.04,8.484,2.636,15/9-F-11 A
72691,2875.8,54.439,1.942,0.043,8.442,2.623,15/9-F-11 A
72692,2875.9,54.825,2.474,0.045,8.459,2.615,15/9-F-11 A
72693,2876.0,55.172,3.291,0.047,8.513,2.614,15/9-F-11 A
72694,2876.1,55.498,3.027,0.045,8.56,2.616,15/9-F-11 A
72695,2876.2,55.908,2.075,0.046,8.582,2.62,15/9-F-11 A
72696,2876.3,56.199,1.584,0.048,8.584,2.621,15/9-F-11 A
72697,2876.4,56.392,1.459,0.053,8.584,2.618,15/9-F-11 A
72698,2876.5,56.532,2.052,0.055,8.588,2.611,15/9-F-11 A
72699,2876.6,56.623,2.061,0.057,8.588,2.604,15/9-F-11 A
72700,2876.7,56.667,2.152,0.058,8.572,2.599,15/9-F-11 A
72701,2876.8,56.681,1.975,0.06,8.54,2.597,15/9-F-11 A
72702,2876.9,56.707,2.271,0.061,8.495,2.595,15/9-F-11 A
72703,2877.0,56.749,2.567,0.062,8.434,2.593,15/9-F-11 A
72704,2877.1,56.665,2.863,0.06,8.363,2.591,15/9-F-11 A
72705,2877.2,56.535,3.159,0.057,8.305,2.59,15/9-F-11 A
72706,2877.3,56.353,3.385,0.053,8.288,2.592,15/9-F-11 A
72707,2877.4,56.055,3.612,0.048,8.308,2.598,15/9-F-11 A
72708,2877.5,55.75,3.839,0.044,8.353,2.607,15/9-F-11 A
72709,2877.6,55.459,4.066,0.04,8.396,2.616,15/9-F-11 A
72710,2877.7,55.332,4.548,0.037,8.416,2.625,15/9-F-11 A
72711,2877.8,55.306,4.312,0.036,8.412,2.633,15/9-F-11 A
72712,2877.9,55.429,4.365,0.032,8.38,2.641,15/9-F-11 A
72713,2878.0,55.761,4.449,0.038,8.324,2.647,15/9-F-11 A
72714,2878.1,56.198,4.988,0.045,8.261,2.647,15/9-F-11 A
72715,2878.2,56.777,4.166,0.052,8.212,2.641,15/9-F-11 A
72716,2878.3,57.539,3.743,0.06,8.182,2.63,15/9-F-11 A
72717,2878.4,58.376,3.37,0.068,8.178,2.615,15/9-F-11 A
72718,2878.5,59.248,3.35,0.074,8.2,2.6,15/9-F-11 A
72719,2878.6,60.086,3.477,0.081,8.24,2.586,15/9-F-11 A
72720,2878.7,60.881,3.643,0.087,8.269,2.575,15/9-F-11 A
72721,2878.8,61.527,3.32,0.093,8.278,2.566,15/9-F-11 A
72722,2878.9,62.202,3.56,0.098,8.29,2.557,15/9-F-11 A
72723,2879.0,62.896,3.218,0.103,8.334,2.55,15/9-F-11 A
72724,2879.1,63.607,3.092,0.104,8.395,2.544,15/9-F-11 A
72725,2879.2,64.342,2.954,0.107,8.431,2.538,15/9-F-11 A
72726,2879.3,65.087,2.656,0.109,8.417,2.529,15/9-F-11 A
72727,2879.4,65.735,2.654,0.114,8.372,2.519,15/9-F-11 A
72728,2879.5,66.299,2.931,0.114,8.339,2.509,15/9-F-11 A
72729,2879.6,66.79,3.108,0.121,8.346,2.503,15/9-F-11 A
72730,2879.7,67.214,3.53,0.125,8.38,2.499,15/9-F-11 A
72731,2879.8,67.645,3.118,0.13,8.408,2.497,15/9-F-11 A
72732,2879.9,68.082,2.765,0.132,8.413,2.494,15/9-F-11 A
72733,2880.0,68.476,2.542,0.129,8.407,2.49,15/9-F-11 A
72734,2880.1,68.796,2.577,0.131,8.4,2.485,15/9-F-11 A
72735,2880.2,69.024,3.026,0.131,8.392,2.482,15/9-F-11 A
72736,2880.3,69.214,3.04,0.13,8.378,2.483,15/9-F-11 A
72737,2880.4,69.35,3.48,0.128,8.355,2.486,15/9-F-11 A
72738,2880.5,69.41,3.514,0.126,8.327,2.493,15/9-F-11 A
72739,2880.6,69.406,2.94,0.123,8.293,2.5,15/9-F-11 A
72740,2880.7,69.302,3.392,0.121,8.279,2.505,15/9-F-11 A
72741,2880.8,69.029,3.273,0.119,8.309,2.509,15/9-F-11 A
72742,2880.9,68.723,3.244,0.117,8.375,2.513,15/9-F-11 A
72743,2881.0,68.39,3.23,0.117,8.438,2.515,15/9-F-11 A
72744,2881.1,68.006,3.19,0.118,8.449,2.515,15/9-F-11 A
72745,2881.2,67.688,3.133,0.119,8.408,2.512,15/9-F-11 A
72746,2881.3,67.378,2.773,0.119,8.35,2.506,15/9-F-11 A
72747,2881.4,67.039,2.86,0.116,8.308,2.501,15/9-F-11 A
72748,2881.5,66.54,2.431,0.111,8.295,2.502,15/9-F-11 A
72749,2881.6,65.955,3.013,0.104,8.297,2.511,15/9-F-11 A
72750,2881.7,65.268,3.035,0.094,8.303,2.524,15/9-F-11 A
72751,2881.8,64.384,2.284,0.083,8.312,2.539,15/9-F-11 A
72752,2881.9,63.432,2.556,0.073,8.328,2.554,15/9-F-11 A
72753,2882.0,62.595,3.242,0.064,8.362,2.569,15/9-F-11 A
72754,2882.1,61.85,3.303,0.06,8.392,2.584,15/9-F-11 A
72755,2882.2,61.197,3.655,0.061,8.386,2.596,15/9-F-11 A
72756,2882.3,60.85,3.091,0.064,8.333,2.6,15/9-F-11 A
72757,2882.4,60.678,2.891,0.071,8.285,2.592,15/9-F-11 A
72758,2882.5,60.642,2.691,0.077,8.237,2.583,15/9-F-11 A
72759,2882.6,60.806,2.4,0.082,8.282,2.572,15/9-F-11 A
72760,2882.7,61.161,2.823,0.084,8.366,2.565,15/9-F-11 A
72761,2882.8,61.678,2.806,0.085,8.42,2.561,15/9-F-11 A
72762,2882.9,62.273,2.818,0.084,8.413,2.561,15/9-F-11 A
72763,2883.0,62.874,3.454,0.084,8.367,2.563,15/9-F-11 A
72764,2883.1,63.48,3.032,0.084,8.312,2.565,15/9-F-11 A
72765,2883.2,63.86,3.616,0.082,8.263,2.567,15/9-F-11 A
72766,2883.3,64.147,4.737,0.086,8.231,2.568,15/9-F-11 A
72767,2883.4,64.328,5.406,0.086,8.23,2.569,15/9-F-11 A
72768,2883.5,64.483,5.587,0.086,8.257,2.573,15/9-F-11 A
72769,2883.6,64.522,5.511,0.084,8.285,2.578,15/9-F-11 A
72770,2883.7,64.389,5.114,0.082,8.308,2.583,15/9-F-11 A
72771,2883.8,64.363,4.396,0.08,8.34,2.586,15/9-F-11 A
72772,2883.9,64.32,4.086,0.08,8.393,2.586,15/9-F-11 A
72773,2884.0,64.213,3.871,0.08,8.451,2.585,15/9-F-11 A
72774,2884.1,64.029,3.826,0.081,8.474,2.582,15/9-F-11 A
72775,2884.2,63.843,3.751,0.082,8.453,2.579,15/9-F-11 A
72776,2884.3,63.689,3.6,0.084,8.41,2.574,15/9-F-11 A
72777,2884.4,63.537,3.05,0.086,8.371,2.569,15/9-F-11 A
72778,2884.5,63.507,3.74,0.086,8.363,2.565,15/9-F-11 A
72779,2884.6,63.836,3.71,0.086,8.392,2.565,15/9-F-11 A
72780,2884.7,64.351,3.307,0.085,8.438,2.569,15/9-F-11 A
72781,2884.8,64.893,3.489,0.084,8.471,2.573,15/9-F-11 A
72782,2884.9,65.269,3.567,0.085,8.487,2.574,15/9-F-11 A
72783,2885.0,65.456,3.6,0.085,8.499,2.573,15/9-F-11 A
72784,2885.1,65.538,3.5,0.092,8.508,2.568,15/9-F-11 A
72785,2885.2,65.531,3.601,0.097,8.498,2.563,15/9-F-11 A
72786,2885.3,65.574,3.578,0.1,8.463,2.557,15/9-F-11 A
72787,2885.4,65.648,3.418,0.101,8.409,2.552,15/9-F-11 A
72788,2885.5,65.753,3.422,0.097,8.347,2.549,15/9-F-11 A
72789,2885.6,65.804,3.162,0.095,8.28,2.548,15/9-F-11 A
72790,2885.7,65.812,3.036,0.095,8.218,2.551,15/9-F-11 A
72791,2885.8,65.768,3.911,0.093,8.193,2.554,15/9-F-11 A
72792,2885.9,65.659,3.696,0.09,8.241,2.555,15/9-F-11 A
72793,2886.0,65.493,4.017,0.088,8.335,2.553,15/9-F-11 A
72794,2886.1,65.259,3.936,0.089,8.424,2.552,15/9-F-11 A
72795,2886.2,65.113,3.498,0.089,8.455,2.554,15/9-F-11 A
72796,2886.3,65.06,2.693,0.086,8.429,2.559,15/9-F-11 A
72797,2886.4,65.067,2.963,0.087,8.397,2.563,15/9-F-11 A
72798,2886.5,65.085,3.425,0.088,8.393,2.564,15/9-F-11 A
72799,2886.6,65.115,3.584,0.089,8.431,2.564,15/9-F-11 A
72800,2886.7,65.034,2.941,0.089,8.475,2.563,15/9-F-11 A
72801,2886.8,65.012,3.057,0.088,8.49,2.561,15/9-F-11 A
72802,2886.9,65.097,3.789,0.088,8.473,2.559,15/9-F-11 A
72803,2887.0,65.138,4.054,0.087,8.435,2.559,15/9-F-11 A
72804,2887.1,65.229,4.36,0.088,8.391,2.561,15/9-F-11 A
72805,2887.2,65.425,4.559,0.089,8.339,2.563,15/9-F-11 A
72806,2887.3,65.508,4.937,0.091,8.278,2.563,15/9-F-11 A
72807,2887.4,65.612,4.6,0.089,8.228,2.561,15/9-F-11 A
72808,2887.5,65.821,4.038,0.091,8.214,2.557,15/9-F-11 A
72809,2887.6,66.198,3.377,0.093,8.246,2.554,15/9-F-11 A
72810,2887.7,66.589,3.16,0.096,8.298,2.552,15/9-F-11 A
72811,2887.8,66.871,3.625,0.1,8.338,2.55,15/9-F-11 A
72812,2887.9,67.12,3.466,0.108,8.355,2.545,15/9-F-11 A
72813,2888.0,67.343,4.148,0.113,8.341,2.537,15/9-F-11 A
72814,2888.1,67.514,3.794,0.114,8.298,2.528,15/9-F-11 A
72815,2888.2,67.757,3.056,0.117,8.252,2.52,15/9-F-11 A
72816,2888.3,68.041,2.785,0.121,8.23,2.515,15/9-F-11 A
72817,2888.4,68.364,3.053,0.122,8.246,2.513,15/9-F-11 A
72818,2888.5,68.653,3.487,0.123,8.291,2.514,15/9-F-11 A
72819,2888.6,68.906,3.943,0.124,8.336,2.515,15/9-F-11 A
72820,2888.7,69.015,3.3,0.122,8.36,2.515,15/9-F-11 A
72821,2888.8,69.053,3.105,0.123,8.377,2.515,15/9-F-11 A
72822,2888.9,69.025,3.727,0.125,8.405,2.516,15/9-F-11 A
72823,2889.0,68.77,3.891,0.122,8.435,2.516,15/9-F-11 A
72824,2889.1,68.481,4.184,0.119,8.451,2.517,15/9-F-11 A
72825,2889.2,68.166,3.845,0.115,8.439,2.518,15/9-F-11 A
72826,2889.3,67.813,3.589,0.11,8.41,2.52,15/9-F-11 A
72827,2889.4,67.481,4.226,0.106,8.381,2.523,15/9-F-11 A
72828,2889.5,67.166,3.915,0.102,8.366,2.528,15/9-F-11 A
72829,2889.6,66.891,3.68,0.099,8.365,2.532,15/9-F-11 A
72830,2889.7,66.636,3.858,0.097,8.364,2.536,15/9-F-11 A
72831,2889.8,66.405,3.92,0.094,8.354,2.537,15/9-F-11 A
72832,2889.9,66.216,3.247,0.094,8.335,2.538,15/9-F-11 A
72833,2890.0,66.053,3.185,0.092,8.31,2.539,15/9-F-11 A
72834,2890.1,65.924,3.274,0.091,8.288,2.542,15/9-F-11 A
72835,2890.2,65.91,3.571,0.089,8.273,2.546,15/9-F-11 A
72836,2890.3,65.942,3.942,0.092,8.258,2.552,15/9-F-11 A
72837,2890.4,66.029,3.659,0.095,8.241,2.557,15/9-F-11 A
72838,2890.5,66.182,3.548,0.098,8.235,2.56,15/9-F-11 A
72839,2890.6,66.299,3.602,0.099,8.256,2.558,15/9-F-11 A
72840,2890.7,66.292,3.144,0.098,8.293,2.553,15/9-F-11 A
72841,2890.8,66.337,2.982,0.097,8.322,2.548,15/9-F-11 A
72842,2890.9,66.387,2.936,0.097,8.333,2.543,15/9-F-11 A
72843,2891.0,66.409,3.474,0.096,8.331,2.543,15/9-F-11 A
72844,2891.1,66.487,4.049,0.096,8.322,2.545,15/9-F-11 A
72845,2891.2,66.588,3.686,0.097,8.315,2.548,15/9-F-11 A
72846,2891.3,66.687,3.802,0.099,8.309,2.552,15/9-F-11 A
72847,2891.4,66.752,4.396,0.102,8.311,2.554,15/9-F-11 A
72848,2891.5,66.807,4.63,0.105,8.316,2.553,15/9-F-11 A
72849,2891.6,66.888,4.751,0.107,8.314,2.546,15/9-F-11 A
72850,2891.7,66.937,5.251,0.108,8.303,2.536,15/9-F-11 A
72851,2891.8,66.961,5.422,0.108,8.302,2.526,15/9-F-11 A
72852,2891.9,66.941,5.412,0.108,8.327,2.52,15/9-F-11 A
72853,2892.0,66.887,4.792,0.108,8.368,2.519,15/9-F-11 A
72854,2892.1,66.809,4.314,0.107,8.395,2.523,15/9-F-11 A
72855,2892.2,66.724,3.969,0.105,8.383,2.528,15/9-F-11 A
72856,2892.3,66.611,3.246,0.103,8.325,2.534,15/9-F-11 A
72857,2892.4,66.473,3.611,0.1,8.265,2.539,15/9-F-11 A
72858,2892.5,66.33,3.432,0.097,8.258,2.544,15/9-F-11 A
72859,2892.6,66.21,3.391,0.094,8.322,2.549,15/9-F-11 A
72860,2892.7,66.114,3.495,0.094,8.4,2.553,15/9-F-11 A
72861,2892.8,66.057,3.745,0.095,8.428,2.556,15/9-F-11 A
72862,2892.9,65.998,3.123,0.097,8.398,2.558,15/9-F-11 A
72863,2893.0,65.931,4.425,0.099,8.352,2.559,15/9-F-11 A
72864,2893.1,65.935,4.602,0.102,8.331,2.558,15/9-F-11 A
72865,2893.2,65.98,4.466,0.104,8.336,2.553,15/9-F-11 A
72866,2893.3,66.08,4.623,0.106,8.346,2.546,15/9-F-11 A
72867,2893.4,66.235,3.806,0.104,8.359,2.539,15/9-F-11 A
72868,2893.5,66.391,4.284,0.105,8.361,2.533,15/9-F-11 A
72869,2893.6,66.528,4.365,0.109,8.346,2.528,15/9-F-11 A
72870,2893.7,66.629,3.478,0.111,8.326,2.523,15/9-F-11 A
72871,2893.8,66.722,3.071,0.113,8.321,2.519,15/9-F-11 A
72872,2893.9,66.819,2.94,0.115,8.333,2.516,15/9-F-11 A
72873,2894.0,66.947,3.026,0.117,8.337,2.514,15/9-F-11 A
72874,2894.1,67.08,2.97,0.118,8.316,2.515,15/9-F-11 A
72875,2894.2,67.199,2.973,0.118,8.288,2.515,15/9-F-11 A
72876,2894.3,67.282,2.71,0.114,8.273,2.514,15/9-F-11 A
72877,2894.4,67.342,3.226,0.114,8.276,2.511,15/9-F-11 A
72878,2894.5,67.359,3.457,0.114,8.289,2.508,15/9-F-11 A
72879,2894.6,67.384,3.231,0.116,8.303,2.508,15/9-F-11 A
72880,2894.7,67.406,3.318,0.113,8.317,2.51,15/9-F-11 A
72881,2894.8,67.384,3.588,0.114,8.322,2.513,15/9-F-11 A
72882,2894.9,67.256,3.903,0.112,8.318,2.517,15/9-F-11 A
72883,2895.0,67.058,3.459,0.11,8.309,2.521,15/9-F-11 A
72884,2895.1,66.802,3.435,0.106,8.316,2.526,15/9-F-11 A
72885,2895.2,66.579,3.111,0.103,8.339,2.532,15/9-F-11 A
72886,2895.3,66.386,3.291,0.1,8.364,2.54,15/9-F-11 A
72887,2895.4,66.307,3.648,0.096,8.378,2.548,15/9-F-11 A
72888,2895.5,66.288,3.609,0.096,8.395,2.552,15/9-F-11 A
72889,2895.6,66.322,4.107,0.095,8.43,2.551,15/9-F-11 A
72890,2895.7,66.292,4.716,0.095,8.467,2.549,15/9-F-11 A
72891,2895.8,66.264,4.405,0.095,8.476,2.55,15/9-F-11 A
72892,2895.9,66.24,4.257,0.097,8.452,2.553,15/9-F-11 A
72893,2896.0,66.216,4.41,0.097,8.417,2.557,15/9-F-11 A
72894,2896.1,66.128,4.716,0.095,8.391,2.56,15/9-F-11 A
72895,2896.2,65.952,4.619,0.092,8.371,2.563,15/9-F-11 A
72896,2896.3,65.658,4.313,0.089,8.35,2.567,15/9-F-11 A
72897,2896.4,65.284,4.793,0.086,8.315,2.571,15/9-F-11 A
72898,2896.5,64.801,4.897,0.083,8.278,2.573,15/9-F-11 A
72899,2896.6,64.545,4.807,0.083,8.252,2.572,15/9-F-11 A
72900,2896.7,64.414,4.985,0.083,8.247,2.571,15/9-F-11 A
72901,2896.8,64.456,3.613,0.086,8.252,2.57,15/9-F-11 A
72902,2896.9,64.655,3.337,0.089,8.244,2.568,15/9-F-11 A
72903,2897.0,64.914,3.393,0.092,8.222,2.562,15/9-F-11 A
72904,2897.1,65.234,3.216,0.096,8.21,2.555,15/9-F-11 A
72905,2897.2,65.578,2.712,0.099,8.227,2.549,15/9-F-11 A
72906,2897.3,65.91,2.106,0.101,8.272,2.544,15/9-F-11 A
72907,2897.4,66.183,2.524,0.101,8.314,2.54,15/9-F-11 A
72908,2897.5,66.42,3.232,0.101,8.338,2.537,15/9-F-11 A
72909,2897.6,66.615,3.283,0.1,8.341,2.538,15/9-F-11 A
72910,2897.7,66.693,3.245,0.099,8.341,2.541,15/9-F-11 A
72911,2897.8,66.749,3.553,0.098,8.346,2.544,15/9-F-11 A
72912,2897.9,66.778,2.925,0.099,8.373,2.547,15/9-F-11 A
72913,2898.0,66.721,2.481,0.099,8.422,2.547,15/9-F-11 A
72914,2898.1,66.596,2.812,0.099,8.465,2.546,15/9-F-11 A
72915,2898.2,66.422,2.918,0.096,8.474,2.544,15/9-F-11 A
72916,2898.3,66.181,3.092,0.092,8.445,2.541,15/9-F-11 A
72917,2898.4,65.921,2.536,0.085,8.401,2.54,15/9-F-11 A
72918,2898.5,65.649,3.263,0.078,8.369,2.544,15/9-F-11 A
72919,2898.6,65.413,4.272,0.077,8.353,2.555,15/9-F-11 A
72920,2898.7,65.259,4.194,0.078,8.353,2.569,15/9-F-11 A
72921,2898.8,65.182,3.978,0.083,8.368,2.58,15/9-F-11 A
72922,2898.9,65.062,4.1,0.09,8.393,2.582,15/9-F-11 A
72923,2899.0,65.004,3.318,0.094,8.423,2.576,15/9-F-11 A
72924,2899.1,65.015,3.089,0.099,8.446,2.565,15/9-F-11 A
72925,2899.2,65.059,3.345,0.102,8.455,2.554,15/9-F-11 A
72926,2899.3,65.151,3.598,0.102,8.437,2.546,15/9-F-11 A
72927,2899.4,65.305,3.677,0.101,8.38,2.539,15/9-F-11 A
72928,2899.5,65.393,3.658,0.099,8.316,2.535,15/9-F-11 A
72929,2899.6,65.46,3.417,0.098,8.283,2.533,15/9-F-11 A
72930,2899.7,65.504,3.738,0.096,8.301,2.535,15/9-F-11 A
72931,2899.8,65.612,3.869,0.095,8.362,2.539,15/9-F-11 A
72932,2899.9,65.731,3.985,0.094,8.439,2.545,15/9-F-11 A
72933,2900.0,65.852,4.216,0.093,8.511,2.55,15/9-F-11 A
